BKNG_ID,HOME_STATE,NATIONALITY,HOME_COUNTRY,AGE,NBR_CRUISES,GROUP_TYPE,BKNG_STATUS,BKNG_OPEN_DATE,BKNG_CANCEL_DATE,CURRENCY_CODE,AIR_FLAG,BKNG_SOURCE,BKNG_TYPE,GENDER,DINING_TIME_CODE,DINING_TIME_CONF_FLAG,INSURANCE_PYMT_DATE,META,NET_TKT_REV,SAIL_DATE
727,TX,US,US,0,0,,C,2/5/2012,2/13/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,I,189.97,7/28/2012
728,OR,US,US,60,0,,B,7/9/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,130.74,7/28/2012
729,IA,US,US,68,0,I,B,3/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,F,143.52,7/28/2012
730,ON,CA,CA,50,0,,B,7/24/2012,12/31/1900,CAD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,133.02,7/28/2012
731,CA,US,US,64,2,,C,3/4/2011,12/28/2011,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,O,214.97,7/28/2012
732,CA,US,US,15,0,,B,7/2/2012,12/31/1900,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,V,147.11,7/28/2012
733,,US,,0,0,G,C,12/8/2011,12/12/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,166.85,7/28/2012
734,IA,US,US,48,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,136.96,7/28/2012
735,TX,US,US,51,0,,B,6/14/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,165.65,7/28/2012
736,SC,US,US,46,0,G,B,1/23/2012,12/31/1900,USD,N,DIRECT,GROUP,F,2,Y,12/31/1900,V,282.83,7/28/2012
737,ND,US,US,63,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,36.41,7/28/2012
738,,US,,0,0,,C,4/4/2012,4/5/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
739,WA,US,US,65,1,Q,B,11/1/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,231.93,7/28/2012
740,,US,,0,0,K,C,6/28/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,223.18,7/28/2012
741,IL,US,US,74,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,161.96,7/28/2012
742,,US,,0,0,,C,10/31/2011,11/5/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,I,166.12,7/28/2012
743,IL,US,US,40,0,I,B,1/3/2012,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,158.97,7/28/2012
744,TX,US,US,80,0,F,B,12/28/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,138.08,7/28/2012
745,KY,US,US,12,0,,B,3/22/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,291.47,7/28/2012
746,IA,US,US,69,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,174.53,7/28/2012
747,FL,US,US,52,0,,B,6/25/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,129.65,7/28/2012
748,OK,US,US,50,0,G,B,3/30/2012,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,V,234.36,7/28/2012
749,,US,,43,0,,C,7/26/2011,7/27/2011,USD,N,DIRECT,FIT,F,2,Y,12/31/1900,V,274.27,7/28/2012
750,CA,US,US,50,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,D,404.95,7/28/2012
751,,US,,,0,I,B,5/12/2011,12/31/1900,USD,,AGENCY,GROUP,,1,Y,12/31/1900,I,124.65,7/28/2012
752,,US,,0,0,,C,4/4/2012,4/5/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
753,WA,US,US,62,1,,B,7/8/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
754,FL,US,US,36,0,G,B,1/26/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,F,182.51,7/28/2012
755,,CA,,0,0,,C,1/27/2012,1/28/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,297.65,7/28/2012
756,,US,,59,0,,C,6/25/2012,6/26/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,239.97,7/28/2012
757,,US,,0,0,,G,7/28/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,F,61.4,7/28/2012
758,IA,US,US,65,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,-21.66,7/28/2012
759,NV,US,US,56,0,,B,7/14/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
760,TX,US,US,62,0,G,B,2/9/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,252.08,7/28/2012
761,TX,US,US,57,0,,B,3/9/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,313.11,7/28/2012
762,GA,US,US,67,0,,B,4/10/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,S,347.11,7/28/2012
763,NJ,US,US,57,0,,B,3/19/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,297.17,7/28/2012
764,,US,,61,0,,C,1/30/2012,1/31/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,S,347.11,7/28/2012
765,,US,,47,0,G,C,6/10/2012,6/13/2012,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,228.03,7/28/2012
766,IA,US,US,70,1,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,76.97,7/28/2012
767,IL,US,US,45,2,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,165.11,7/28/2012
768,MD,US,US,61,0,G,B,11/28/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,D,350.79,7/28/2012
769,NY,US,US,74,0,,B,7/22/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,7/22/2012,S,247.11,7/28/2012
770,MO,US,US,17,0,G,B,1/3/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,138.08,7/28/2012
771,AZ,US,US,46,0,G,B,12/9/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,229.13,7/28/2012
772,TX,US,US,75,4,,B,6/22/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,6/23/2012,V,173.25,7/28/2012
773,,US,,0,0,,C,1/4/2012,1/11/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,240.98,7/28/2012
774,CA,US,US,74,0,,B,10/3/2011,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,249.93,7/28/2012
775,IA,US,US,64,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,166.8,7/28/2012
776,FL,US,US,60,0,,B,7/13/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
777,WA,US,US,78,6,G,B,8/22/2011,12/31/1900,USD,N,DIRECT,GROUP,M,1,Y,5/3/2012,D,61.4,7/28/2012
778,SD,US,US,58,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,-23.59,7/28/2012
779,SD,US,US,62,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,79.25,7/28/2012
780,,AU,,0,0,,C,1/20/2011,1/20/2011,AUD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,0,7/28/2012
781,CA,US,US,56,0,G,B,2/7/2012,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,S,294.08,7/28/2012
782,WA,US,US,0,0,,C,6/12/2012,6/12/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,0,7/28/2012
783,NY,US,US,68,1,,B,12/4/2011,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,I,182.83,7/28/2012
784,NV,US,US,60,2,,B,7/11/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,189.97,7/28/2012
785,IA,US,US,71,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,118.5,7/28/2012
786,CA,US,US,45,0,,B,1/30/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,2/2/2012,V,257.21,7/28/2012
787,WA,GB,US,46,0,,B,7/23/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
788,NV,JP,US,53,0,,B,6/25/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,136.2,7/28/2012
789,,US,,0,0,,C,6/26/2012,6/27/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,I,118.54,7/28/2012
790,IA,US,US,63,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,118.16,7/28/2012
791,,US,,0,0,K,C,6/6/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,271.32,7/28/2012
792,NSW,AU,AU,53,0,G,B,8/29/2011,12/31/1900,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,302.89,7/28/2012
793,IA,US,US,62,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,119.08,7/28/2012
794,,US,,62,0,,C,1/11/2012,1/16/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,249.65,7/28/2012
795,IA,US,US,57,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,115.96,7/28/2012
796,SD,US,US,15,0,I,B,5/12/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,I,130.53,7/28/2012
797,TX,US,US,60,0,,B,7/21/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
798,N/A,NZ,NZ,69,1,,B,2/16/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,232.33,7/28/2012
799,,AU,,62,0,,C,6/13/2011,6/13/2011,AUD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,0,7/28/2012
800,FL,US,US,62,1,,B,3/30/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,4/2/2012,V,227.13,7/28/2012
801,,US,,0,0,,C,3/9/2012,3/14/2012,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,255.89,7/28/2012
802,MA,US,US,64,1,,B,2/5/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,5/13/2012,V,227.11,7/28/2012
803,,US,,23,0,,C,12/30/2011,12/31/2011,USD,Y,DIRECT,FIT,F,P,Y,12/31/1900,V,318.11,7/28/2012
804,GA,US,US,79,0,G,B,1/23/2012,12/31/1900,USD,N,DIRECT,GROUP,F,P,Y,12/31/1900,I,189.97,7/28/2012
805,UT,US,US,53,0,G,B,1/3/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,236.45,7/28/2012
806,IA,US,US,57,0,I,B,3/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,I,130.53,7/28/2012
807,,US,,0,0,,C,4/16/2012,4/21/2012,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,236.82,7/28/2012
808,WA,US,US,67,0,G,B,3/29/2012,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,240.08,7/28/2012
809,ND,US,US,52,0,G,B,3/29/2012,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,240.08,7/28/2012
810,MO,US,US,40,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,154.48,7/28/2012
811,,US,,0,0,,C,7/6/2012,7/7/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
812,PA,US,US,56,1,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,D,404.95,7/28/2012
813,MO,US,US,23,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,205.58,7/28/2012
814,CA,US,US,64,6,G,B,2/9/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,247.08,7/28/2012
815,,US,,0,0,K,C,8/19/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,129.46,7/28/2012
816,KS,US,US,51,0,G,B,9/21/2011,12/31/1900,USD,N,DIRECT,GROUP,M,P,Y,5/11/2012,I,159.97,7/28/2012
817,CT,US,US,65,0,,C,2/4/2012,2/7/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,289.97,7/28/2012
818,IA,US,US,55,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,107.6,7/28/2012
819,KS,US,US,21,0,,B,7/1/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
820,,US,,0,0,,C,7/13/2012,7/14/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,189.97,7/28/2012
821,NM,US,US,61,4,,B,6/22/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
822,IA,US,US,47,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,166.22,7/28/2012
823,WA,US,US,74,0,,B,7/21/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,I,105.65,7/28/2012
824,MN,US,US,54,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,97.96,7/28/2012
825,MO,US,US,46,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,159.98,7/28/2012
826,SD,US,US,47,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,178.92,7/28/2012
827,IN,US,US,60,0,,B,7/6/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
828,WA,US,US,11,0,,B,7/16/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,O,61.4,7/28/2012
829,,US,,51,0,,C,6/6/2012,6/7/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,154.25,7/28/2012
830,IA,US,US,34,0,I,B,12/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,95.4,7/28/2012
831,IA,US,US,52,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,98.53,7/28/2012
832,CA,US,US,64,6,,C,2/9/2012,2/14/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,267.65,7/28/2012
833,WA,US,US,0,0,,C,6/21/2012,6/22/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
834,,US,,0,0,,C,1/27/2012,1/30/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,O,215.88,7/28/2012
835,WA,US,US,48,0,,B,6/28/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,6/28/2012,V,147.11,7/28/2012
836,TX,US,US,62,0,,C,7/18/2012,8/3/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
837,NV,US,US,45,0,,B,5/9/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,253.44,7/28/2012
838,,US,,0,0,,C,11/16/2011,11/17/2011,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,354.25,7/28/2012
839,NE,US,US,48,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,138.15,7/28/2012
840,AL,US,US,62,2,,B,7/2/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,129.65,7/28/2012
841,AL,US,US,60,0,,B,7/20/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
842,OV,NL,NL,61,0,,B,6/24/2012,12/31/1900,EUR,N,DIRECT,FIT,F,P,Y,12/31/1900,V,301.34,7/28/2012
843,KS,US,US,71,2,,B,6/12/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,6/12/2012,S,195.07,7/28/2012
844,,CA,,47,0,,C,1/27/2012,2/15/2012,USD,N,AGENCY,FIT,F,1,Y,12/31/1900,D,411.65,7/28/2012
845,,US,,65,0,,C,6/13/2012,6/14/2012,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,F,117.65,7/28/2012
846,AZ,US,US,56,1,,B,4/16/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,S,222.08,7/28/2012
847,UT,US,US,37,0,G,B,1/6/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,236.45,7/28/2012
848,,US,,15,0,,C,7/10/2012,7/12/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
849,CA,US,US,54,2,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,241.28,7/28/2012
850,OH,US,US,68,0,,B,3/15/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,S,262.25,7/28/2012
851,IL,US,US,48,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,241.28,7/28/2012
852,,US,,77,0,,C,6/20/2012,6/21/2012,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,173.25,7/28/2012
853,NC,US,US,65,0,,B,6/30/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,129.65,7/28/2012
854,BC,CA,CA,42,2,,C,7/15/2012,7/16/2012,CAD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,175.46,7/28/2012
855,NC,US,US,68,0,,B,1/6/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,520.1,7/28/2012
856,NE,US,US,44,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,125.43,7/28/2012
857,TX,US,US,56,0,,B,2/18/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,S,310.01,7/28/2012
858,,US,,0,0,,C,6/21/2012,6/22/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
859,GIFU,JP,JP,60,0,,B,4/2/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,S,251.24,7/28/2012
860,,US,,0,0,,C,2/5/2012,3/6/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,289.97,7/28/2012
861,ID,US,US,70,0,,B,3/9/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,5/9/2012,S,316.2,7/28/2012
862,WA,US,US,59,0,,B,5/15/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,273.65,7/28/2012
863,MN,US,US,47,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,173.18,7/28/2012
864,,US,,0,0,I,C,1/16/2012,1/16/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,0,7/28/2012
865,,US,,0,0,,C,7/20/2012,7/20/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,O,0,7/28/2012
866,CA,US,US,52,0,,B,6/25/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,135.11,7/28/2012
867,IA,US,US,61,2,I,B,9/9/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,222.67,7/28/2012
868,SD,US,US,48,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,99.32,7/28/2012
869,MN,US,US,74,0,,B,12/2/2011,12/31/1900,USD,Y,AGENCY,FIT,M,2,Y,12/6/2011,S,288,7/28/2012
870,TX,US,US,28,0,F,B,2/12/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,170.48,7/28/2012
871,,US,,0,0,,C,4/13/2012,4/14/2012,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,S,368.54,7/28/2012
872,,US,,0,0,,C,2/3/2012,2/13/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,297.65,7/28/2012
873,IL,US,US,34,0,I,B,1/3/2012,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,160.33,7/28/2012
874,,US,,0,0,,C,6/18/2012,6/19/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,167.17,7/28/2012
875,CA,US,US,72,1,,B,7/22/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,D,289.97,7/28/2012
876,TX,US,US,60,1,F,B,2/12/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,248.51,7/28/2012
877,VA,US,US,51,0,G,B,12/2/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,S,91.04,7/28/2012
878,IL,US,US,50,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,163.72,7/28/2012
879,FL,US,US,61,1,G,B,12/20/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,V,214.23,7/28/2012
880,NV,US,US,78,0,,B,1/23/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,290.51,7/28/2012
881,BC,CA,CA,66,8,,B,7/15/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,110.48,7/28/2012
882,WA,US,US,26,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,237.99,7/28/2012
883,OK,US,US,25,0,G,C,10/23/2011,3/30/2012,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,231.93,7/28/2012
884,WA,US,US,52,0,,B,6/15/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
885,FL,US,US,81,5,,B,6/28/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,129.65,7/28/2012
886,KS,US,US,67,4,,B,4/3/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,S,297.17,7/28/2012
887,CO,US,US,51,0,,B,2/3/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,347.11,7/28/2012
888,,US,,0,0,,C,12/3/2011,12/9/2011,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
889,NE,US,US,39,0,I,C,3/8/2011,8/3/2012,USD,Y,AGENCY,GROUP,F,P,Y,12/31/1900,F,159.09,7/28/2012
890,CA,US,US,76,7,,C,11/18/2011,1/23/2012,USD,N,DIRECT,FIT,F,P,Y,12/16/2011,F,197.11,7/28/2012
891,FL,US,US,56,0,,B,7/20/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,104.25,7/28/2012
892,,US,,0,0,,C,12/2/2011,12/7/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,299.67,7/28/2012
893,AR,US,US,63,0,,B,7/18/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
894,,US,,0,0,,C,7/15/2012,7/17/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,441.65,7/28/2012
895,ON,CA,CA,54,0,,B,7/5/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,129.65,7/28/2012
896,IL,US,US,46,0,G,B,3/8/2012,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,I,126.36,7/28/2012
897,,US,,0,0,I,C,1/16/2012,1/16/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,0,7/28/2012
898,TX,US,US,20,0,G,B,12/30/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,O,156.36,7/28/2012
899,OR,US,US,58,0,,B,5/1/2012,12/31/1900,USD,N,DIRECT,FIT,F,2,Y,12/31/1900,S,347.11,7/28/2012
900,TX,US,US,52,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,144.18,7/28/2012
901,NE,US,US,57,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,94.61,7/28/2012
902,BC,CA,CA,54,13,G,B,2/15/2012,12/31/1900,AUD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,134.24,7/28/2012
903,ND,US,US,62,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,37.77,7/28/2012
904,COAH,MX,MX,43,0,,B,5/1/2012,12/31/1900,USD,N,DIRECT,FIT,F,2,Y,12/31/1900,V,297.11,7/28/2012
905,HI,US,US,44,1,,B,7/18/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,258.34,7/28/2012
906,ID,US,US,64,0,,B,4/10/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,4/12/2012,V,510.02,7/28/2012
907,WA,US,US,55,0,G,B,12/9/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,230.49,7/28/2012
908,ID,US,US,67,0,G,B,1/23/2012,12/31/1900,USD,N,DIRECT,GROUP,F,2,Y,12/31/1900,V,282.83,7/28/2012
909,CA,US,US,62,0,,B,5/28/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,5/28/2012,V,218.54,7/28/2012
910,,US,,0,0,,C,4/27/2012,5/2/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,259.28,7/28/2012
911,,US,,0,0,G,C,1/23/2012,1/24/2012,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,229.8,7/28/2012
912,TX,US,US,63,4,,B,6/28/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,129.65,7/28/2012
913,,US,,48,0,,C,6/18/2012,6/19/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
914,,US,,0,0,K,C,7/6/2011,9/12/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,S,269.86,7/28/2012
915,,US,,17,0,,C,7/10/2012,7/12/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
916,OR,US,US,36,0,,B,1/12/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,182.33,7/28/2012
